2023-08-23 13:30:13.410069,"['LTC', 'XTZ', 'ENJ']",[],"['ASTR', 'BTC', 'ETH', 'LTC', 'XRP', 'XYM']"
datetime,available_list,long_list,short_list
2023-08-23 13:35:14.291499,"['XTZ', 'ENJ']",[],"['BTC', 'DOT', 'ETH', 'LTC', 'XRP']"
datetime,available_list,long_list,short_list
2023-08-23 13:40:12.643792,"['LTC', 'XTZ', 'ENJ']",[],"['ASTR', 'BTC', 'ETH', 'LINK', 'XRP']"
datetime,available_list,long_list,short_list
2023-08-23 13:45:13.826712,"['LTC', 'XTZ', 'ENJ']",[],['BTC']
datetime,available_list,long_list,short_list
2023-08-23 13:50:14.622141,"['LTC', 'XTZ', 'ENJ']","['ASTR', 'BAT', 'ENJ', 'LTC']","['BTC', 'ETH', 'LINK', 'XLM', 'XRP', 'XYM']"
datetime,available_list,long_list,short_list
2023-08-23 13:55:13.598039,"['XTZ', 'ENJ']",[],"['ASTR', 'BCH', 'BTC', 'ETH', 'LTC', 'XRP']"
datetime,available_list,long_list,short_list
2023-08-23 14:00:15.324505,"['XTZ', 'ENJ']","['BTC', 'ENJ', 'FCR', 'MKR', 'XEM']","['ADA', 'ASTR', 'DAI', 'LTC', 'XRP', 'XYM']"
datetime,available_list,long_list,short_list
2023-08-23 14:05:14.895015,"['LTC', 'XEM', 'XTZ', 'ENJ']",[],"['ADA', 'ASTR', 'BTC', 'ETH', 'LINK', 'XRP']"
datetime,available_list,long_list,short_list
2023-08-23 14:10:12.896257,"['LTC', 'XEM', 'XTZ']",[],"['ASTR', 'BTC', 'ENJ', 'ETH', 'XRP']"
datetime,available_list,long_list,short_list
2023-08-23 14:15:12.693596,"['LTC', 'XEM', 'XTZ', 'ENJ']",[],"['ADA', 'ASTR', 'BTC', 'ETH', 'LINK', 'XRP']"
datetime,available_list,long_list,short_list
2023-08-23 14:20:14.960549,"['LTC', 'XEM', 'XTZ', 'ENJ']",[],"['ASTR', 'BTC', 'ETH', 'XRP']"
datetime,available_list,long_list,short_list
2023-08-23 14:25:20.258174,"['XEM', 'XTZ', 'ENJ']",[],['BTC']
datetime,available_list,long_list,short_list
2023-08-23 14:30:13.761786,"['BTC', 'LTC', 'XEM', 'XTZ', 'ENJ']","['ATOM', 'BTC', 'MKR']","['ASTR', 'BCH', 'ETH', 'FCR', 'XRP', 'XYM']"
datetime,available_list,long_list,short_list
2023-08-23 14:35:13.078203,"['LTC', 'XEM', 'XTZ', 'ENJ']",[],"['ASTR', 'BTC', 'ETH', 'LINK', 'XRP', 'XYM']"
datetime,available_list,long_list,short_list
2023-08-23 14:40:12.204102,"['XTZ', 'ENJ']",[],"['BTC', 'ETH', 'FCR', 'LTC', 'XEM', 'XRP']"
datetime,available_list,long_list,short_list
2023-08-23 14:45:13.488075,"['LTC', 'XEM', 'XTZ', 'ENJ']",[],"['BTC', 'DOT', 'ETH', 'MKR', 'XRP']"
datetime,available_list,long_list,short_list
2023-08-23 14:50:13.467254,"['LTC', 'XEM', 'XTZ', 'ENJ']",[],['XRP']
datetime,available_list,long_list,short_list
